,gold_label,sentence2_has_negation,split
235661,0,0,0
235662,2,1,0
235663,1,0,0
235664,2,0,0
235665,1,0,0
235666,0,0,0
235667,1,0,0
235668,1,0,0
235669,2,0,0
235670,2,0,0
235671,1,0,0
235672,1,0,0
235673,1,0,0
235674,0,0,0
235675,1,0,0
235676,2,0,0
235677,1,0,0
235678,0,0,0
235679,1,0,0
235680,1,0,0
235681,2,0,0
235682,1,0,0
235683,2,0,0
235684,2,0,0
235685,1,0,0
235686,2,0,0
235687,0,0,0
235688,2,0,0
235689,2,0,0
235690,0,0,0
235691,0,0,0
235692,2,0,0
235693,2,0,0
235694,2,0,0
235695,1,0,0
235696,1,0,0
235697,1,0,0
235698,0,0,0
235699,0,0,0
235700,0,0,0
235701,1,0,0
235702,2,0,0
235703,2,0,0
235704,1,0,0
235705,2,0,0
235706,0,0,0
235707,1,0,0
235708,0,1,0
235709,0,0,0
235710,1,0,0
235711,0,0,0
235712,1,0,0
235713,0,0,0
235714,2,0,0
235715,0,1,0
235716,0,0,0
235717,2,0,0
235718,2,0,0
235719,0,0,0
235720,2,0,0
235721,1,0,0
235722,0,1,0
235723,1,0,0
235724,2,0,0
235725,0,0,0
235726,1,0,0
235727,1,0,0
235728,1,0,0
235729,1,0,0
235730,2,0,0
235731,0,0,0
235732,0,1,0
235733,1,0,0
235734,0,0,0
235735,2,0,0
235736,2,0,0
235737,2,0,0
235738,2,0,0
235739,1,0,0
235740,0,0,0
235741,0,0,0
235742,0,0,0
235743,2,0,0
235744,1,0,0
235745,0,0,0
235746,2,0,0
235747,0,0,0
235748,2,0,0
235749,0,0,0
235750,1,0,0
235751,1,0,0
235752,0,0,0
235753,1,0,0
235754,1,0,0
235755,1,0,0
235756,2,0,0
235757,0,0,0
235758,0,0,0
235759,1,0,0
235760,2,0,0
235761,0,0,0
235762,2,0,0
235763,1,0,0
235764,0,0,0
235765,0,0,0
235766,1,0,0
235767,2,0,0
235768,2,0,0
235769,2,0,0
235770,1,0,0
235771,2,0,0
235772,0,0,0
235773,2,0,0
235774,0,1,0
235775,0,0,0
235776,1,0,0
235777,2,0,0
235778,0,0,0
235779,1,0,0
235780,2,0,0
235781,2,0,0
235782,2,0,0
235783,0,0,0
235784,1,0,0
235785,1,0,0
235786,2,0,0
235787,2,0,0
235788,0,0,0
235789,2,0,0
235790,1,0,0
235791,1,0,0
235792,0,0,0
235793,2,0,0
235794,0,0,0
235795,1,0,0
235796,2,0,0
235797,2,0,0
235798,2,0,0
235799,0,0,0
235800,0,0,0
235801,0,0,0
235802,2,0,0
235803,0,0,0
235804,0,0,0
235805,2,0,0
235806,2,0,0
235807,2,0,0
235808,2,0,0
235809,0,0,0
235810,1,0,0
235811,0,0,0
235812,0,0,0
235813,2,0,0
235814,1,0,0
235815,0,0,0
235816,2,0,0
235817,0,0,0
235818,0,1,0
235819,1,0,0
235820,2,0,0
235821,1,0,0
235822,1,0,0
235823,1,0,0
235824,1,0,0
235825,0,0,0
235826,1,0,0
235827,0,0,0
235828,2,0,0
235829,1,0,0
235830,1,0,0
235831,2,0,0
235832,0,0,0
235833,0,1,0
235834,1,0,0
235835,1,0,0
235836,1,0,0
235837,1,0,0
235838,1,0,0
235839,2,1,0
235840,2,0,0
235841,2,0,0
235842,1,0,0
235843,0,0,0
235844,1,0,0
235845,2,0,0
235846,1,0,0
235847,0,0,0
235848,1,0,0
235849,0,0,0
235850,0,0,0
235851,2,0,0
235852,0,0,0
235853,1,0,0
235854,1,0,0
235855,0,0,0
235856,1,0,0
235857,0,0,0
235858,2,0,0
235859,2,0,0
235860,2,0,0
235861,0,0,0
235862,2,0,0
235863,1,0,0
235864,0,0,0
235865,2,0,0
235866,2,0,0
235867,0,0,0
235868,2,0,0
235869,2,0,0
235870,0,0,0
235871,1,0,0
235872,1,0,0
235873,0,0,0
235874,1,0,0
235875,2,0,0
235876,2,0,0
235877,2,0,0
235878,2,0,0
235879,1,0,0
235880,0,0,0
235881,0,0,0
235882,1,0,0
235883,2,0,0
235884,2,0,0
235885,2,0,0
235886,0,0,0
235887,1,0,0
235888,2,0,0
235889,0,0,0
235890,2,0,0
235891,2,0,0
235892,1,0,0
235893,0,0,0
235894,1,0,0
235895,0,1,0
235896,0,0,0
235897,1,0,0
235898,2,0,0
235899,1,0,0
235900,0,0,0
235901,1,0,0
235902,2,0,0
235903,2,0,0
235904,0,0,0
235905,0,0,0
235906,1,0,0
235907,2,0,0
235908,0,0,0
235909,1,0,0
235910,2,0,0
235911,0,0,0
235912,1,0,0
235913,1,0,0
235914,2,0,0
235915,1,0,0
235916,0,0,0
235917,1,0,0
235918,0,0,0
235919,0,0,0
235920,0,0,0
235921,2,0,0
235922,1,0,0
235923,2,0,0
235924,1,0,0
235925,2,0,0
235926,1,0,0
235927,1,0,0
235928,1,0,0
235929,0,0,0
235930,0,0,0
235931,2,0,0
235932,1,0,0
235933,0,1,0
235934,2,0,0
235935,0,0,0
235936,1,0,0
235937,0,1,0
235938,0,0,0
235939,2,0,0
235940,1,0,0
235941,1,0,0
235942,1,0,0
235943,0,1,0
235944,0,0,0
235945,2,0,0
235946,1,0,0
235947,1,0,0
235948,0,0,0
235949,2,1,0
235950,0,0,0
235951,0,0,0
235952,0,0,0
235953,1,0,0
235954,1,0,0
235955,2,0,0
235956,1,0,0
235957,2,0,0
235958,1,0,0
235959,2,1,0
235960,1,0,0
235961,0,1,0
235962,1,0,0
235963,2,0,0
235964,2,0,0
235965,0,0,0
235966,1,0,0
235967,0,0,0
235968,2,0,0
235969,1,0,0
235970,0,0,0
235971,1,0,0
235972,0,0,0
235973,0,0,0
235974,2,0,0
235975,2,0,0
235976,1,0,0
235977,0,1,0
235978,1,0,0
235979,0,1,0
235980,0,1,0
235981,2,0,0
235982,2,0,0
235983,2,0,0
235984,2,0,0
235985,1,0,0
235986,1,0,0
235987,2,0,0
235988,1,0,0
235989,2,0,0
235990,0,0,0
235991,1,0,0
235992,1,0,0
235993,1,0,0
235994,1,0,0
235995,2,0,0
235996,1,0,0
235997,1,0,0
235998,0,0,0
235999,2,0,0
236000,0,1,0
236001,0,0,0
236002,2,0,0
236003,0,0,0
236004,1,0,0
236005,1,0,0
236006,0,0,0
236007,1,0,0
236008,2,0,0
236009,1,0,0
236010,0,1,0
236011,2,0,0
236012,1,0,0
236013,1,0,0
236014,0,0,0
236015,2,0,0
236016,2,0,0
236017,0,0,0
236018,0,0,0
236019,0,1,0
236020,2,0,0
236021,2,0,0
236022,0,0,0
236023,0,0,0
236024,2,0,0
236025,1,0,0
236026,0,0,0
236027,0,0,0
236028,0,0,0
236029,1,0,0
236030,0,0,0
236031,2,1,0
236032,1,0,0
236033,0,0,0
236034,2,0,0
236035,0,0,0
236036,1,0,0
236037,2,0,0
236038,2,0,0
236039,1,0,0
236040,2,0,0
236041,2,0,0
236042,2,0,0
236043,1,0,0
236044,2,0,0
236045,0,0,0
236046,1,0,0
236047,2,0,0
236048,2,0,0
236049,0,0,0
236050,1,0,0
236051,0,0,0
236052,2,0,0
236053,0,0,0
236054,1,0,0
236055,2,0,0
236056,0,0,0
236057,2,0,0
236058,0,0,0
236059,2,0,0
236060,1,0,0
236061,0,1,0
236062,1,0,0
236063,2,0,0
236064,0,0,0
236065,1,0,0
236066,0,0,0
236067,2,0,0
236068,2,0,0
236069,1,0,0
236070,2,0,0
236071,0,0,0
236072,0,0,0
236073,1,0,0
236074,1,0,0
236075,0,0,0
236076,0,0,0
236077,2,0,0
236078,1,0,0
236079,1,0,0
236080,1,0,0
236081,2,0,0
236082,0,0,0
236083,2,0,0
236084,0,1,0
236085,1,0,0
236086,2,0,0
236087,2,0,0
236088,2,0,0
236089,1,0,0
236090,1,1,0
236091,1,0,0
236092,0,0,0
236093,2,0,0
236094,2,0,0
236095,2,0,0
236096,0,1,0
236097,2,0,0
236098,0,0,0
236099,1,0,0
236100,2,0,0
236101,1,0,0
236102,2,0,0
236103,1,0,0
236104,1,0,0
236105,2,0,0
236106,2,0,0
236107,2,0,0
236108,1,0,0
236109,0,0,0
236110,0,0,0
236111,2,0,0
236112,0,0,0
236113,0,0,0
236114,2,0,0
236115,1,0,0
236116,1,0,0
236117,0,0,0
236118,0,0,0
236119,0,0,0
236120,2,0,0
236121,1,0,0
236122,0,0,0
236123,1,0,0
236124,1,1,0
236125,1,0,0
236126,1,0,0
236127,0,0,0
236128,2,0,0
236129,0,0,0
236130,1,0,0
236131,2,0,0
236132,1,0,0
236133,0,0,0
236134,2,0,0
236135,2,0,0
236136,1,0,0
236137,0,0,0
236138,0,1,0
236139,0,0,0
236140,0,0,0
236141,2,0,0
236142,0,0,0
236143,0,0,0
236144,1,0,0
236145,0,0,0
236146,2,0,0
236147,0,1,0
236148,0,0,0
236149,0,0,0
236150,1,0,0
236151,2,0,0
236152,1,0,0
236153,0,0,0
236154,2,0,0
236155,2,0,0
236156,2,0,0
236157,2,0,0
236158,1,0,0
236159,2,0,0
236160,1,0,0
236161,0,1,0
236162,0,0,0
236163,1,0,0
236164,2,0,0
236165,1,0,0
236166,2,0,0
236167,2,0,0
236168,0,1,0
236169,1,0,0
236170,1,0,0
236171,2,0,0
236172,0,0,0
236173,1,0,0
236174,1,0,0
236175,1,0,0
236176,0,0,0
236177,2,0,0
236178,2,0,0
236179,2,0,0
236180,0,0,0
236181,2,0,0
236182,1,0,0
236183,1,0,0
236184,0,0,0
236185,1,0,0
236186,2,0,0
236187,1,0,0
236188,0,0,0
236189,1,0,0
236190,0,0,0
236191,0,0,0
236192,1,0,0
236193,1,0,0
236194,1,0,0
236195,0,0,0
236196,1,0,0
236197,1,0,0
236198,0,0,0
236199,1,0,0
236200,1,0,0
236201,1,0,0
236202,0,1,0
236203,0,0,0
236204,1,0,0
236205,1,0,0
236206,2,0,0
236207,2,0,0
236208,1,0,0
236209,2,0,0
236210,2,0,0
236211,0,0,0
236212,0,1,0
236213,0,0,0
236214,2,0,0
236215,0,0,0
236216,0,0,0
236217,1,0,0
236218,0,0,0
236219,0,0,0
236220,2,0,0
236221,0,0,0
236222,1,0,0
236223,1,0,0
236224,1,0,0
236225,2,0,0
236226,1,0,0
236227,1,0,0
236228,0,0,0
236229,2,0,0
236230,1,0,0
236231,2,0,0
236232,1,0,0
236233,2,0,0
236234,2,0,0
236235,2,0,0
236236,2,0,0
236237,0,0,0
236238,0,0,0
236239,1,0,0
236240,0,0,0
236241,1,0,0
236242,1,0,0
236243,0,0,0
236244,1,0,0
236245,0,1,0
236246,2,0,0
236247,1,0,0
236248,1,0,0
236249,1,0,0
236250,0,1,0
236251,0,0,0
236252,1,0,0
236253,1,0,0
236254,2,0,0
236255,2,0,0
236256,1,0,0
236257,1,0,0
236258,1,0,0
236259,1,0,0
236260,1,0,0
236261,1,0,0
236262,2,0,0
236263,1,0,0
236264,0,0,0
236265,2,0,0
236266,0,0,0
236267,0,0,0
236268,1,0,0
236269,1,0,0
236270,1,0,0
236271,0,1,0
236272,1,0,0
236273,1,0,0
236274,0,0,0
236275,2,0,0
236276,2,0,0
236277,0,0,0
236278,1,0,0
236279,0,1,0
236280,1,0,0
236281,2,0,0
236282,1,0,0
236283,1,0,0
236284,2,0,0
236285,2,0,0
236286,2,0,0
236287,1,0,0
236288,1,0,0
236289,1,0,0
236290,1,0,0
236291,0,0,0
236292,2,0,0
236293,0,0,0
236294,0,0,0
236295,2,0,0
236296,2,0,0
236297,0,0,0
236298,1,0,0
236299,2,0,0
236300,1,0,0
236301,1,0,0
236302,1,0,0
236303,1,0,0
236304,2,0,0
236305,1,0,0
236306,2,0,0
236307,1,0,0
236308,1,0,0
236309,0,0,0
236310,0,0,0
236311,0,0,0
236312,2,0,0
236313,2,1,0
236314,1,0,0
236315,1,0,0
236316,0,0,0
236317,0,0,0
236318,1,0,0
236319,1,0,0
236320,0,0,0
236321,1,0,0
236322,0,1,0
236323,0,0,0
236324,2,0,0
236325,1,0,0
236326,1,0,0
236327,1,0,0
236328,0,0,0
236329,2,0,0
236330,2,0,0
236331,2,0,0
236332,0,0,0
236333,0,0,0
236334,0,0,0
236335,1,0,0
236336,0,0,0
236337,0,0,0
236338,2,0,0
236339,2,0,0
236340,1,0,0
236341,0,0,0
236342,1,0,0
236343,1,1,0
236344,1,0,0
236345,1,0,0
236346,0,0,0
236347,2,0,0
236348,0,0,0
236349,0,0,0
236350,0,0,0
236351,1,0,0
236352,1,0,0
236353,0,0,0
236354,2,0,0
236355,2,0,0
236356,2,0,0
236357,0,1,0
236358,0,0,0
236359,0,0,0
236360,1,0,0
236361,1,0,0
236362,1,1,0
236363,1,0,0
236364,2,0,0
236365,0,0,0
236366,0,0,0
236367,2,0,0
236368,2,0,0
236369,2,0,0
236370,1,0,0
236371,2,0,0
236372,2,0,0
236373,2,0,0
236374,0,1,0
236375,0,1,0
236376,2,0,0
236377,0,1,0
236378,1,0,0
236379,1,0,0
236380,1,0,0
236381,0,1,0
236382,1,0,0
236383,0,0,0
236384,0,0,0
236385,1,0,0
236386,1,0,0
236387,2,0,0
236388,1,0,0
236389,1,0,0
236390,0,0,0
236391,1,0,0
236392,1,0,0
236393,1,0,0
236394,0,0,0
236395,2,0,0
236396,2,0,0
236397,2,0,0
236398,2,0,0
236399,2,0,0
236400,0,0,0
236401,2,0,0
236402,0,0,0
236403,0,0,0
236404,1,0,0
236405,1,0,0
236406,0,0,0
236407,2,0,0
236408,2,0,0
236409,2,0,0
236410,0,0,0
236411,2,0,0
236412,2,0,0
236413,2,0,0
236414,2,0,0
236415,1,0,0
236416,2,0,0
236417,0,0,0
236418,0,1,0
236419,1,0,0
236420,0,0,0
236421,2,0,0
236422,1,0,0
236423,2,0,0
236424,1,0,0
236425,0,0,0
236426,0,0,0
236427,0,0,0
236428,1,0,0
236429,0,0,0
236430,2,0,0
236431,0,0,0
236432,1,0,0
236433,0,0,0
236434,0,0,0
236435,0,0,0
236436,2,0,0
236437,0,1,0
236438,1,0,0
236439,2,0,0
236440,1,0,0
236441,1,0,0
236442,1,0,0
236443,0,0,0
236444,2,0,0
236445,0,1,0
236446,2,0,0
236447,0,0,0
236448,0,0,0
236449,2,0,0
236450,2,0,0
236451,1,0,0
236452,1,0,0
236453,2,0,0
236454,2,0,0
236455,0,1,0
236456,1,0,0
236457,1,0,0
236458,2,0,0
236459,2,0,0
236460,1,0,0
236461,1,0,0
236462,1,0,0
236463,0,0,0
236464,2,0,0
236465,0,0,0
236466,0,1,0
236467,2,0,0
236468,1,0,0
236469,0,0,0
236470,1,0,0
236471,1,0,0
236472,0,0,0
236473,1,0,0
236474,0,0,0
236475,1,0,0
236476,2,0,0
236477,1,0,0
236478,2,0,0
236479,1,0,0
236480,2,0,0
236481,1,0,0
236482,0,0,0
236483,2,0,0
236484,2,0,0
236485,2,0,0
236486,2,0,0
236487,0,0,0
236488,0,0,0
236489,2,0,0
236490,1,0,0
236491,1,0,0
236492,0,1,0
236493,0,1,0
236494,1,0,0
236495,1,0,0
236496,0,0,0
236497,2,0,0
236498,2,0,0
236499,0,0,0
236500,2,0,0
236501,0,0,0
236502,2,0,0
236503,1,0,0
236504,0,0,0
236505,1,0,0
236506,2,0,0
236507,0,0,0
236508,2,0,0
236509,1,0,0
236510,2,0,0
236511,1,0,0
236512,0,0,0
236513,1,0,0
236514,1,0,0
236515,1,0,0
236516,0,1,0
236517,2,0,0
236518,0,1,0
236519,1,0,0
236520,0,0,0
236521,2,0,0
236522,1,0,0
236523,0,1,0
236524,1,0,0
236525,2,0,0
236526,0,0,0
236527,2,0,0
236528,1,0,0
236529,0,0,0
236530,0,0,0
236531,1,0,0
236532,1,0,0
236533,1,1,0
236534,2,0,0
236535,1,0,0
236536,1,0,0
236537,0,1,0
236538,1,0,0
236539,0,0,0
236540,2,0,0
236541,0,1,0
236542,2,0,0
236543,0,0,0
236544,1,0,0
236545,2,0,0
236546,1,0,0
236547,0,0,0
236548,0,0,0
236549,1,0,0
236550,0,0,0
236551,0,0,0
236552,0,0,0
236553,0,1,0
236554,1,0,0
236555,1,0,0
236556,0,0,0
236557,2,0,0
236558,2,0,0
236559,1,0,0
236560,0,1,0
236561,2,0,0
236562,1,0,0
236563,2,0,0
236564,1,0,0
236565,1,0,0
236566,2,0,0
236567,0,0,0
236568,2,0,0
236569,1,0,0
236570,0,0,0
236571,1,0,0
236572,1,0,0
236573,2,0,0
236574,2,0,0
236575,2,0,0
236576,1,0,0
236577,2,0,0
236578,2,0,0
236579,2,0,0
236580,1,0,0
236581,2,0,0
236582,2,0,0
236583,1,0,0
236584,1,0,0
236585,0,0,0
236586,1,0,0
236587,0,0,0
236588,0,0,0
236589,1,0,0
236590,0,0,0
236591,1,0,0
236592,1,0,0
236593,1,0,0
236594,2,0,0
236595,0,0,0
236596,0,0,0
236597,2,1,0
236598,0,0,0
236599,0,0,0
236600,0,0,0
236601,1,0,0
236602,0,0,0
236603,1,0,0
236604,2,0,0
236605,2,0,0
236606,0,1,0
236607,2,0,0
236608,2,0,0
236609,0,0,0
236610,1,0,0
236611,0,1,0
236612,0,0,0
236613,1,0,0
236614,0,1,0
236615,1,0,0
236616,1,0,0
236617,0,0,0
236618,1,0,0
236619,0,1,0
236620,0,0,0
236621,1,0,0
236622,1,0,0
236623,0,0,0
236624,0,0,0
236625,1,0,0
236626,2,1,0
236627,1,0,0
236628,1,0,0
236629,0,0,0
236630,0,0,0
236631,0,0,0
236632,0,0,0
236633,1,0,0
236634,1,0,0
236635,2,0,0
236636,1,0,0
236637,2,0,0
236638,1,0,0
236639,2,0,0
236640,2,0,0
236641,0,0,0
236642,0,0,0
236643,2,0,0
236644,0,0,0
236645,0,0,0
236646,2,0,0
236647,0,1,0
236648,2,0,0
236649,0,0,0
236650,2,0,0
236651,1,0,0
236652,0,1,0
236653,2,0,0
236654,2,0,0
236655,0,0,0
236656,1,0,0
236657,0,0,0
236658,1,0,0
236659,0,0,0
236660,1,0,0
236661,2,0,0
236662,0,0,0
236663,2,0,0
236664,2,0,0
236665,2,0,0
236666,0,0,0
236667,0,0,0
236668,2,0,0
236669,0,0,0
236670,2,0,0
236671,2,0,0
236672,0,0,0
236673,1,0,0
236674,0,0,0
236675,0,0,0
236676,0,0,0
236677,2,0,0
236678,1,0,0
236679,0,0,0
236680,0,0,0
236681,2,0,0
236682,1,0,0
236683,2,0,0
236684,0,0,0
236685,0,0,0
236686,1,1,0
236687,0,0,0
236688,2,0,0
236689,2,0,0
236690,2,0,0
236691,0,0,0
236692,0,1,0
236693,0,0,0
236694,2,0,0
236695,1,0,0
236696,1,0,0
236697,2,0,0
236698,0,0,0
236699,1,0,0
236700,0,0,0
236701,0,0,0
236702,0,0,0
236703,2,0,0
236704,0,0,0
236705,2,0,0
236706,1,0,0
236707,1,0,0
236708,0,0,0
236709,1,0,0
236710,0,0,0
236711,0,0,0
236712,1,0,0
236713,0,0,0
236714,0,0,0
236715,0,0,0
236716,1,0,0
236717,0,0,0
236718,1,0,0
236719,1,0,0
236720,2,0,0
236721,1,0,0
236722,2,0,0
236723,2,0,0
236724,1,0,0
236725,0,0,0
236726,1,0,0
236727,1,0,0
236728,0,0,0
236729,2,0,0
236730,1,0,0
236731,1,0,0
236732,2,0,0
236733,0,0,0
236734,1,0,0
236735,2,0,0
236736,2,0,0
236737,1,0,0
236738,2,0,0
236739,0,0,0
236740,2,0,0
236741,1,0,0
236742,0,0,0
236743,1,0,0
236744,2,0,0
236745,2,0,0
236746,0,0,0
236747,0,0,0
236748,0,0,0
236749,1,0,0
236750,2,0,0
236751,0,0,0
236752,1,0,0
236753,0,0,0
236754,0,0,0
236755,2,0,0
236756,2,0,0
236757,0,0,0
236758,1,0,0
236759,1,0,0
236760,1,0,0
236761,0,0,0
236762,2,0,0
236763,2,0,0
236764,0,0,0
236765,1,0,0
236766,1,0,0
236767,0,0,0
236768,2,0,0
236769,2,0,0
236770,1,0,0
236771,2,0,0
236772,2,0,0
236773,2,0,0
236774,2,0,0
236775,1,0,0
236776,0,0,0
236777,2,0,0
236778,1,0,0
236779,1,0,0
236780,1,1,0
236781,2,0,0
236782,0,1,0
236783,0,0,0
236784,0,0,0
236785,1,1,0
236786,0,0,0
236787,0,0,0
236788,0,0,0
236789,1,0,0
236790,1,0,0
236791,0,0,0
236792,0,0,0
236793,0,0,0
236794,2,0,0
236795,1,0,0
236796,1,0,0
236797,1,0,0
236798,0,0,0
236799,0,0,0
236800,1,0,0
236801,1,0,0
236802,1,0,0
236803,0,0,0
236804,1,0,0
236805,2,0,0
236806,1,0,0
236807,2,0,0
236808,0,0,0
236809,0,0,0
236810,2,0,0
236811,0,0,0
236812,0,0,0
236813,1,0,0
236814,2,0,0
236815,1,0,0
236816,2,0,0
236817,1,0,0
236818,2,0,0
236819,0,0,0
236820,2,0,0
236821,1,0,0
236822,0,0,0
236823,0,1,0
236824,1,0,0
236825,2,0,0
236826,1,0,0
236827,1,0,0
236828,1,0,0
236829,1,0,0
236830,0,0,0
236831,2,0,0
236832,1,0,0
236833,0,0,0
236834,1,0,0
236835,1,0,0
236836,2,0,0
236837,0,0,0
236838,2,0,0
236839,0,0,0
236840,2,0,0
236841,0,1,0
236842,2,0,0
236843,0,1,0
236844,2,0,0
236845,1,0,0
236846,1,0,0
236847,0,0,0
236848,2,0,0
236849,0,0,0
236850,1,0,0
236851,0,0,0
236852,0,1,0
236853,2,0,0
236854,1,0,0
236855,2,0,0
236856,1,0,0
236857,1,0,0
236858,2,0,0
236859,2,0,0
236860,1,0,0
236861,0,0,0
236862,0,0,0
236863,0,0,0
236864,1,0,0
236865,1,0,0
236866,1,0,0
236867,2,0,0
236868,0,0,0
236869,2,0,0
236870,1,0,0
236871,1,0,0
236872,1,0,0
236873,0,0,0
236874,0,0,0
236875,1,0,0
236876,0,0,0
236877,1,0,0
236878,1,0,0
236879,2,0,0
236880,0,0,0
236881,1,0,0
236882,1,0,0
236883,1,0,0
236884,0,1,0
236885,1,1,0
236886,2,0,0
236887,1,0,0
236888,1,0,0
236889,0,0,0
236890,2,0,0
236891,2,0,0
236892,2,0,0
236893,1,0,0
236894,1,0,0
236895,2,0,0
236896,1,0,0
236897,2,0,0
236898,0,0,0
236899,1,0,0
236900,0,0,0
236901,0,0,0
236902,0,0,0
236903,2,0,0
236904,1,0,0
236905,0,0,0
236906,2,0,0
236907,0,0,0
236908,1,0,0
236909,0,1,0
236910,1,0,0
236911,2,0,0
236912,0,0,0
236913,0,0,0
236914,1,0,0
236915,2,0,0
236916,0,0,0
236917,0,0,0
236918,0,1,0
236919,0,1,0
236920,2,0,0
236921,1,0,0
236922,2,0,0
236923,2,0,0
236924,1,0,0
236925,1,0,0
236926,1,0,0
236927,1,0,0
236928,1,0,0
236929,2,0,0
236930,1,0,0
236931,1,0,0
236932,0,0,0
236933,2,0,0
236934,0,0,0
236935,0,0,0
236936,0,0,0
236937,0,1,0
236938,1,0,0
236939,2,0,0
236940,1,0,0
236941,1,0,0
236942,0,0,0
236943,2,0,0
236944,1,0,0
236945,2,1,0
236946,0,0,0
236947,1,0,0
236948,0,0,0
236949,2,0,0
236950,1,0,0
236951,0,0,0
236952,0,0,0
236953,2,0,0
236954,1,0,0
236955,0,0,0
236956,2,0,0
236957,1,0,0
236958,2,0,0
236959,2,0,0
236960,0,0,0
236961,2,0,0
236962,2,0,0
236963,1,0,0
236964,2,0,0
236965,2,0,0
236966,2,0,0
236967,1,0,0
236968,1,0,0
236969,0,0,0
236970,1,0,0
236971,1,0,0
236972,1,0,0
236973,1,0,0
236974,2,0,0
236975,0,0,0
236976,1,0,0
236977,2,0,0
236978,1,0,0
236979,0,0,0
236980,0,0,0
236981,2,0,0
236982,0,0,0
236983,1,0,0
236984,2,0,0
236985,0,0,0
236986,0,0,0
236987,0,0,0
236988,2,0,0
236989,2,0,0
236990,0,0,0
236991,1,0,0
236992,2,0,0
236993,1,0,0
236994,0,0,0
236995,0,0,0
236996,2,0,0
236997,0,0,0
236998,0,0,0
236999,1,0,0
237000,0,0,0
237001,1,0,0
237002,0,0,0
237003,0,0,0
237004,1,0,0
237005,1,1,0
237006,2,0,0
237007,2,0,0
237008,2,1,0
237009,1,0,0
237010,0,0,0
237011,1,0,0
237012,2,0,0
237013,2,0,0
237014,0,1,0
237015,1,0,0
237016,2,0,0
237017,1,0,0
237018,1,0,0
237019,1,0,0
237020,0,0,0
237021,1,0,0
237022,0,0,0
237023,1,0,0
237024,1,0,0
237025,2,0,0
237026,1,0,0
237027,1,0,0
237028,2,0,0
237029,1,0,0
237030,2,0,0
237031,2,0,0
237032,2,0,0
237033,0,0,0
237034,0,0,0
237035,0,0,0
237036,0,0,0
237037,0,0,0
237038,0,0,0
237039,2,0,0
237040,1,0,0
237041,0,1,0
237042,2,0,0
237043,0,1,0
237044,1,0,0
237045,1,0,0
237046,2,0,0
237047,2,0,0
237048,2,0,0
237049,0,0,0
237050,1,0,0
237051,0,0,0
237052,2,0,0
237053,2,0,0
237054,2,0,0
237055,2,0,0
237056,1,0,0
237057,1,0,0
237058,0,0,0
237059,1,0,0
237060,0,0,0
237061,0,0,0
237062,0,0,0
237063,2,0,0
237064,0,0,0
237065,0,0,0
237066,0,0,0
237067,2,0,0
237068,0,0,0
237069,0,0,0
237070,0,0,0
237071,2,0,0
237072,1,0,0
237073,1,0,0
237074,1,0,0
237075,1,0,0
237076,0,0,0
237077,1,0,0
237078,0,1,0
237079,2,0,0
237080,2,0,0
237081,0,0,0
237082,1,0,0
237083,2,0,0
237084,1,0,0
237085,2,0,0
237086,0,0,0
237087,0,0,0
237088,2,0,0
237089,2,0,0
237090,1,0,0
237091,0,0,0
237092,2,0,0
237093,1,0,0
237094,2,0,0
237095,2,0,0
237096,0,1,0
237097,2,0,0
237098,0,0,0
237099,1,0,0
237100,1,0,0
237101,1,0,0
237102,1,0,0
237103,1,0,0
237104,0,0,0
237105,0,0,0
237106,2,0,0
237107,1,0,0
237108,1,0,0
237109,1,0,0
237110,1,0,0
237111,0,0,0
237112,0,0,0
237113,1,0,0
237114,0,0,0
237115,0,0,0
237116,2,0,0
237117,2,0,0
237118,1,0,0
237119,1,0,0
237120,1,0,0
237121,2,0,0
237122,1,0,0
237123,0,0,0
237124,0,0,0
237125,0,0,0
237126,0,0,0
237127,0,1,0
237128,1,0,0
237129,0,0,0
237130,1,0,0
237131,1,0,0
237132,2,0,0
237133,0,0,0
237134,1,0,0
237135,2,0,0
237136,2,0,0
237137,0,0,0
237138,0,0,0
237139,2,0,0
237140,2,0,0
237141,0,0,0
237142,0,1,0
237143,0,0,0
237144,2,0,0
237145,2,0,0
237146,0,0,0
237147,1,0,0
237148,1,0,0
237149,0,0,0
237150,2,0,0
237151,1,1,0
237152,1,0,0
237153,1,0,0
237154,2,0,0
237155,0,0,0
237156,0,0,0
237157,0,0,0
237158,2,0,0
237159,1,0,0
237160,0,0,0
237161,0,0,0
237162,2,0,0
237163,1,0,0
237164,0,1,0
237165,0,0,0
237166,2,0,0
237167,0,0,0
237168,0,1,0
237169,1,0,0
237170,1,0,0
237171,0,0,0
237172,1,0,0
237173,2,0,0
237174,2,0,0
237175,1,0,0
237176,1,0,0
237177,1,0,0
237178,0,0,0
237179,1,0,0
237180,1,1,0
237181,0,0,0
237182,2,0,0
237183,1,0,0
237184,0,0,0
237185,1,0,0
237186,1,0,0
237187,0,0,0
237188,0,0,0
237189,2,0,0
237190,2,0,0
237191,2,0,0
237192,1,0,0
237193,0,0,0
237194,0,0,0
237195,1,0,0
237196,1,0,0
237197,2,0,0
237198,0,0,0
237199,1,0,0
237200,1,0,0
237201,2,0,0
237202,2,0,0
237203,1,0,0
237204,0,0,0
237205,0,0,0
237206,1,0,0
237207,2,0,0
237208,0,1,0
237209,1,0,0
237210,2,0,0
237211,0,0,0
237212,1,0,0
237213,2,0,0
